Siemens SICAM MMU、SGU和T身份验证绕过漏洞,CNVD-2020-40614,2020-07-17,中,AV:N/AC:M/Au:N/C:P/I:P/A:P,远程网络,中,不需要认证,部分地,部分地,部分地,6.8,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10045 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10045,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在安全漏洞。攻击者可利用漏洞重播身份验证流量并获得对web应用程序受保护区域的访问权限。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225839,Siemens SICAM MMU、SGU和T身份验证绕过漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T跨站脚本漏洞（CNVD-2020-40616）,CNVD-2020-40616,2020-07-17,中,AV:N/AC:M/Au:N/C:N/I:P/A:N,远程网络,中,不需要认证,不受影响,部分地,不受影响,4.3,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10043 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10043,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在安全漏洞。攻击者可利用漏洞在用户不知情诱骗访问恶意链接，导致XSS攻击。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225835,Siemens SICAM MMU、SGU和T跨站脚本漏洞（CNVD-2020-40616）的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T缓冲区溢出漏洞,CNVD-2020-40617,2020-07-17,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10042 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10042,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在安全漏洞。攻击者可利用漏洞在网络上执行任意代码。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225833,Siemens SICAM MMU、SGU和T缓冲区溢出漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T跨站脚本漏洞,CNVD-2020-40618,2020-07-17,中,AV:N/AC:M/Au:N/C:N/I:P/A:N,远程网络,中,不需要认证,不受影响,部分地,不受影响,4.3,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10041 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10041,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在跨站脚本漏洞。攻击者可利用漏洞接管合法用户的会话。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225831,Siemens SICAM MMU、SGU和T跨站脚本漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T信息泄露漏洞,CNVD-2020-40619,2020-07-17,低,AV:L/AC:L/Au:N/C:P/I:N/A:N,本地,低,不需要认证,部分地,不受影响,不受影响,2.1,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10040 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10040,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在信息泄露漏洞。攻击者可利用漏洞能够以明文形式检索某些密码。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225829,Siemens SICAM MMU、SGU和T信息泄露漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T敏感信息泄露漏洞,CNVD-2020-40620,2020-07-17,中,AV:N/AC:M/Au:N/C:P/I:P/A:P,远程网络,中,不需要认证,部分地,部分地,部分地,6.8,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10039 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10039,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在安全漏洞。攻击者可利用漏洞进行中间人攻击，并获得对传输数据的读写访问权。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225827,Siemens SICAM MMU、SGU和T敏感信息泄露漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T访问控制错误漏洞,CNVD-2020-40621,2020-07-17,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10038 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10038,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在访问控制错误漏洞。攻击者可利用漏洞在没有身份验证的情况下执行管理命令。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225819,Siemens SICAM MMU、SGU和T访问控制错误漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
Siemens SICAM MMU、SGU和T越界读取漏洞,CNVD-2020-40622,2020-07-17,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,"Siemens SICAM T < V2.18
Siemens SICAM SGU
Siemens SICAM MMU < V2.05",CVE-2020-10037 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10037,"SICAM T是一种数字测量传感器，允许在单个单元中测量非电气网络中的电量。ICAM-MMU(Measurement and Monitoring Unit) 是一种功率监测装置，它允许在一个单元中测量电网中的电量。SICAM SGU（已停产）是一种智能电网远程终端设备，具有电力公司和公用事业公司的通信能力。

Siemens SICAM MMU、SGU和T存在越界读取漏洞。攻击者可利用漏洞获得对设备内存的读访问权限，泄露机密信息。",通用型漏洞,https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf,"用户可参考如下供应商提供的安全公告获得补丁信息：
https://cert-portal.siemens.com/productcert/pdf/ssa-305120.pdf",/patchInfo/show/225817,Siemens SICAM MMU、SGU和T越界读取漏洞的补丁,(暂无验证信息),2020-07-15,2020-07-17,2020-07-17,(无附件)
C-MORE HMI EA9加密问题漏洞,CNVD-2020-49042,2020-08-28,中,AV:N/AC:M/Au:N/C:P/I:N/A:N,远程网络,中,不需要认证,部分地,不受影响,不受影响,4.3,C-More HMI EA9 6.52,CVE-2020-10919 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10919,"C-More HMI EA9是人机界面触控面板。

C-MORE HMI EA9存在加密问题漏洞，攻击者可利用该漏洞获取敏感信息。",通用型漏洞,https://www.zerodayinitiative.com/advisories/ZDI-20-806/,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.automationdirect.com/",/patchInfo/show/232081,C-MORE HMI EA9加密问题漏洞的补丁,(暂无验证信息),2020-07-13,2020-08-28,2020-08-28,(无附件)
C-MORE HMI EA9访问控制错误漏洞（CNVD-2020-49043）,CNVD-2020-49043,2020-08-28,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,C-More HMI EA9 6.52,CVE-2020-10921 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10921,"C-More HMI EA9是人机界面触控面板。

C-More HMI EA9中的EA-HTTP.exe进程存在访问控制错误漏洞，攻击者可利用该漏洞向设备控制的物理设备发出命令。",通用型漏洞,https://www.zerodayinitiative.com/advisories/ZDI-20-807/,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.automationdirect.com/",/patchInfo/show/232075,C-MORE HMI EA9访问控制错误漏洞（CNVD-2020-49043）的补丁,(暂无验证信息),2020-07-13,2020-08-28,2020-08-28,(无附件)
C-More HMI EA9访问控制错误漏洞,CNVD-2020-49044,2020-08-28,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,C-More HMI EA9 6.52,CVE-2020-10920 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10920,"C-More HMI EA9是人机界面触控面板。

C-More HMI EA9控制端口存在访问控制错误漏洞，远程攻击者可利用该漏洞执行任意代码。",通用型漏洞,https://www.zerodayinitiative.com/advisories/ZDI-20-808/,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.automationdirect.com/",/patchInfo/show/232072,C-More HMI EA9访问控制错误漏洞的补丁,(暂无验证信息),2020-07-13,2020-08-28,2020-08-28,(无附件)
C-MORE HMI EA9验证绕过漏洞,CNVD-2020-49045,2020-08-28,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,C-More HMI EA9 6.52,CVE-2020-10918 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10918,"C-More HMI EA9是人机界面触控面板。

C-MORE HMI EA9存在验证绕过漏洞，远程攻击者可利用该漏洞绕过身份验证。",通用型漏洞,https://www.zerodayinitiative.com/advisories/ZDI-20-805/,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.automationdirect.com/",/patchInfo/show/232066,C-MORE HMI EA9验证绕过漏洞的补丁,(暂无验证信息),2020-07-13,2020-08-28,2020-08-28,(无附件)
Rockwell Automation Logix Designer Studio 5000代码问题漏洞,CNVD-2020-38409,2020-07-13,低,AV:L/AC:L/Au:N/C:P/I:N/A:N,本地,低,不需要认证,部分地,不受影响,不受影响,2.1,"Rockwell Automation Studio 5000 Logix Designer 32.00
Rockwell Automation Studio 5000 Logix Designer 32.01
Rockwell Automation Studio 5000 Logix Designer 32.02",CVE-2020-12025 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-12025,"Rockwell Automation Logix Designer Studio 5000是美国罗克韦尔（Rockwell Automation）公司的一套逻辑控制器编程软件。

Rockwell Automation Logix Designer Studio 5000 32.00版本、32.01版本和32.02版本中存在代码问题漏洞，该漏洞源于程序没有正确限制XML外部实体的引用。攻击者可利用该漏洞查看主机名或其他资源。",通用型漏洞,https://us-cert.cisa.gov/ics/advisories/icsa-20-191-02,"厂商尚未提供漏洞修复方案，请关注厂商主页更新：
https://www.rockwellautomation.com/global/products/factorytalk/overview.page?pagetitle=Studio-5000-Logix-Designer&docid=3803f72409175761e586f6107b93c3d9",,(无补丁信息),(暂无验证信息),2020-07-10,2020-07-13,2020-07-13,(无附件)
多款Mitsubishi Electric产品资源管理错误漏洞（CNVD-2020-46798）,CNVD-2020-46798,2020-08-19,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,"Mitsubishi Electric GT27 Model
Mitsubishi Electric GT25 Model
Mitsubishi Electric GT23 Model",CVE-2020-5600 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-5600,"Mitsubishi Electric GT27等都是日本三菱电机（Mitsubishi Electric）公司的一款GOT2000系列图形操作终端。

Mitsubishi Electric GT27、GT25和GT23（GOT2000系列）中的CoreOS Y及之前版本存在资源管理错误漏洞，攻击者可利用该漏洞获取敏感信息。",通用型漏洞,https://us-cert.cisa.gov/ics/advisories/icsa-20-189-02,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.mitsubishielectric.com/en/psirt/vulnerability/pdf/2020-005_en.pdf",/patchInfo/show/231124,多款Mitsubishi Electric产品资源管理错误漏洞（CNVD-2020-46798）的补丁,(暂无验证信息),2020-07-08,2020-08-19,2020-08-19,(无附件)
多款Mitsubishi Electric产品注入漏洞,CNVD-2020-46799,2020-08-19,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,"Mitsubishi Electric GT27 Model
Mitsubishi Electric GT25 Model
Mitsubishi Electric GT23 Model",CVE-2020-5599 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-5599,"Mitsubishi Electric GT27等都是日本三菱电机（Mitsubishi Electric）公司的一款GOT2000系列图形操作终端。

Mitsubishi Electric GT27、GT25和GT23（GOT2000系列）中的CoreOS Y及之前版本存在注入漏洞，攻击者可利用该漏洞造成拒绝服务。",通用型漏洞,https://us-cert.cisa.gov/ics/advisories/icsa-20-189-02,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.mitsubishielectric.com/en/psirt/vulnerability/pdf/2020-005_en.pdf",/patchInfo/show/231121,多款Mitsubishi Electric产品注入漏洞的补丁,(暂无验证信息),2020-07-08,2020-08-19,2020-08-19,(无附件)
多款Mitsubishi Electric产品访问控制错误漏洞,CNVD-2020-46800,2020-08-19,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,"Mitsubishi Electric GT27 Model
Mitsubishi Electric GT25 Model
Mitsubishi Electric GT23 Model",CVE-2020-5598 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-5598,"Mitsubishi Electric GT27等都是日本三菱电机（Mitsubishi Electric）公司的一款GOT2000系列图形操作终端。

Mitsubishi Electric GT27、GT25和GT23（GOT2000系列）中的CoreOS Y及之前版本存在访问控制错误漏洞，攻击者可利用该漏洞访问敏感资源，导致拒绝服务和设备崩溃。",通用型漏洞,https://us-cert.cisa.gov/ics/advisories/icsa-20-189-02,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.mitsubishielectric.com/en/psirt/vulnerability/pdf/2020-005_en.pdf",/patchInfo/show/231115,多款Mitsubishi Electric产品访问控制错误漏洞的补丁,(暂无验证信息),2020-07-08,2020-08-19,2020-08-19,(无附件)
多款Mitsubishi Electric产品空指针引用漏洞,CNVD-2020-46801,2020-08-19,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,"Mitsubishi Electric GT27 Model
Mitsubishi Electric GT25 Model
Mitsubishi Electric GT23 Model",CVE-2020-5597 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-5597,"Mitsubishi Electric GT27等都是日本三菱电机（Mitsubishi Electric）公司的一款GOT2000系列图形操作终端。

Mitsubishi Electric GT27、GT25和GT23（GOT2000系列）中的CoreOS Y及之前版本存在空指针引用漏洞，攻击者可利用该漏洞导致拒绝服务和设备崩溃。",通用型漏洞,https://us-cert.cisa.gov/ics/advisories/icsa-20-189-02,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.mitsubishielectric.com/en/psirt/vulnerability/pdf/2020-005_en.pdf",/patchInfo/show/231106,多款Mitsubishi Electric产品空指针引用漏洞的补丁,(暂无验证信息),2020-07-08,2020-08-19,2020-08-19,(无附件)
